-4.396719321608543,-4.396615266799927,-4.39087775349617,-4.381767690181732,-4.381981045007706,-4.383380264043808,-4.3815644681453705,-4.379392042756081,-4.376999393105507,-4.377750068902969,-4.3795038759708405,-4.382589399814606,-4.385847881436348,-4.3849499970674515,-4.380401223897934,-4.381243482232094,-4.404580235481262,-4.443205565214157,-4.461877465248108,-4.45800393819809,-4.450962916016579,-4.452177882194519,-4.449864462018013,-4.43880957365036,-4.422571152448654,-4.410756960511208,-4.408658668398857,-4.406544283032417,-4.403214290738106,-4.4036948680877686,-4.408416286110878,-4.418689802289009,-4.433782994747162,-4.4406862407922745,-4.428225547075272,-4.407888442277908,-4.401688739657402,-4.413337975740433,-4.4244929403066635,-4.431109964847565,-4.440276771783829,-4.457216247916222,-4.4799438416957855,-4.493239670991898,-4.4815137684345245,-4.4535336047410965,-4.468444526195526,-4.491748005151749,-4.4857475608587265,-4.474682435393333,-4.480156123638153,-4.485746905207634,-4.485759854316711,-4.489013999700546,-4.501161485910416,-4.512921154499054,-4.513122871518135,-4.496324673295021,-4.47804257273674,-4.472024202346802,-4.477593511343002,-4.487023934721947,-4.4987544268369675,-4.509291306138039,-4.496565192937851,-4.447291374206543,-4.559484124183655,-4.623095393180847,-4.63961286842823,-4.634064510464668,-4.607372492551804,-4.562150985002518,-4.518618524074554,-4.493655204772949,-4.480433344841003,-4.4585511684417725,-4.447670891880989,-4.448101431131363,-4.462459936738014,-4.472684428095818,-4.463196933269501,-4.44970977306366,-4.441912904381752,-4.442552670836449,-4.44913786649704,-4.447627738118172,-4.449310153722763,-4.4578913152217865,-4.468259796500206,-4.490480214357376,-4.494828432798386,-4.47557570040226,-4.453245982527733,-4.475354850292206,-4.483109682798386,-4.489074543118477,-4.497445628046989,-4.489380359649658,-4.492804244160652,-4.550696849822998,-4.5956438928842545,-4.612429291009903,-4.580759644508362,-4.5139001458883286,-4.555092707276344,-4.60924705862999,-4.622590944170952,-4.616358578205109,-4.60066157579422,-4.578272417187691,-4.56578654050827,-4.573366194963455,-4.583753287792206,-4.5737331211566925,-4.548721998929977,-4.506487041711807,-4.467998504638672,-4.4411094188690186,-4.417906492948532,-4.396751552820206,-4.381523177027702,-4.379153952002525,-4.3821298480033875,-4.382432222366333,-4.382255375385284,-4.383623391389847,-4.381423249840736,-4.376086115837097,-4.371510803699493
-4.4027081578969955,-4.403429791331291,-4.4016930758953094,-4.39291051030159,-4.387173742055893,-4.388584583997726,-4.392998054623604,-4.393850266933441,-4.38998843729496,-4.386998698115349,-4.385924264788628,-4.384962499141693,-4.385350227355957,-4.385429725050926,-4.382980927824974,-4.3850250989198685,-4.406412482261658,-4.442016988992691,-4.462654575705528,-4.460486531257629,-4.457123905420303,-4.462277874350548,-4.461335822939873,-4.44549822807312,-4.4257901310920715,-4.415554732084274,-4.4148609936237335,-4.41269114613533,-4.408375531435013,-4.406096637248993,-4.40823170542717,-4.417394042015076,-4.431583017110825,-4.436958491802216,-4.424959197640419,-4.4096803814172745,-4.410477638244629,-4.424195364117622,-4.432828471064568,-4.43966318666935,-4.449717581272125,-4.466273799538612,-4.484119415283203,-4.493822321295738,-4.490927904844284,-4.479756683111191,-4.490382581949234,-4.518186017870903,-4.519238159060478,-4.506335258483887,-4.5027981251478195,-4.50496232509613,-4.501779615879059,-4.499404117465019,-4.504792004823685,-4.513591215014458,-4.5157130509614944,-4.50406987965107,-4.492566391825676,-4.490837782621384,-4.498101204633713,-4.508169382810593,-4.51734222471714,-4.521995082497597,-4.504409685730934,-4.478964328765869,-4.577336981892586,-4.631830096244812,-4.638654366135597,-4.625989377498627,-4.59420271217823,-4.5547644048929214,-4.524979919195175,-4.507011339068413,-4.495485290884972,-4.476700469851494,-4.469666495919228,-4.468750149011612,-4.477986440062523,-4.484758675098419,-4.479683801531792,-4.4728579223155975,-4.46623295545578,-4.464231714606285,-4.4659838527441025,-4.466206982731819,-4.472801133990288,-4.485288992524147,-4.498008742928505,-4.512544795870781,-4.51150244474411,-4.490836635231972,-4.472531825304031,-4.485496670007706,-4.496831864118576,-4.50469446182251,-4.5137549340724945,-4.515809044241905,-4.537293687462807,-4.586484298110008,-4.623870432376862,-4.632024765014648,-4.596778526902199,-4.547707870602608,-4.578745737671852,-4.6181188225746155,-4.628305837512016,-4.622582957148552,-4.607598751783371,-4.584492385387421,-4.5673073679208755,-4.5704845786094666,-4.588740110397339,-4.587674871087074,-4.562582418322563,-4.523999884724617,-4.487988755106926,-4.464579299092293,-4.442196860909462,-4.418848216533661,-4.398926213383675,-4.388808056712151,-4.388296127319336,-4.390892431139946,-4.391727834939957,-4.392271310091019,-4.3892674297094345,-4.383682072162628,-4.380426004528999
-4.407635986804962,-4.411119222640991,-4.413404330611229,-4.404419958591461,-4.394717454910278,-4.393820330500603,-4.4000199139118195,-4.404874354600906,-4.402833059430122,-4.400072872638702,-4.398850440979004,-4.393962502479553,-4.38691258430481,-4.386244565248489,-4.38858126103878,-4.3928694278001785,-4.410114571452141,-4.439505696296692,-4.462235540151596,-4.46396067738533,-4.464095041155815,-4.470942974090576,-4.470279335975647,-4.450965657830238,-4.431956708431244,-4.426517739892006,-4.425471723079681,-4.419906258583069,-4.412819266319275,-4.4076670706272125,-4.4067701399326324,-4.412760838866234,-4.422577664256096,-4.427078768610954,-4.42121234536171,-4.41852043569088,-4.428504168987274,-4.4407874792814255,-4.446605235338211,-4.453086674213409,-4.463578060269356,-4.478343144059181,-4.489622965455055,-4.495448142290115,-4.49960869550705,-4.500786751508713,-4.4980654418468475,-4.522576943039894,-4.54069222509861,-4.540269777178764,-4.534549921751022,-4.533000722527504,-4.527837038040161,-4.522120982408524,-4.519268274307251,-4.521299839019775,-4.5218823701143265,-4.51582470536232,-4.510042563080788,-4.513304889202118,-4.523757174611092,-4.533692851662636,-4.5401919186115265,-4.540606737136841,-4.519925370812416,-4.522128164768219,-4.607633143663406,-4.640184760093689,-4.630537182092667,-4.603794619441032,-4.571847781538963,-4.548754766583443,-4.538035124540329,-4.532917901873589,-4.525824084877968,-4.509590983390808,-4.495930716395378,-4.4867484122514725,-4.490935906767845,-4.497918680310249,-4.499261140823364,-4.497268006205559,-4.493253454566002,-4.492158949375153,-4.491108626127243,-4.491513311862946,-4.498920977115631,-4.510817393660545,-4.5237747728824615,-4.532326877117157,-4.52650511264801,-4.5027527660131454,-4.486629694700241,-4.487488076090813,-4.499010607600212,-4.518049210309982,-4.537714973092079,-4.553029090166092,-4.5830139964818954,-4.621054008603096,-4.647514224052429,-4.647493287920952,-4.618730783462524,-4.5909192860126495,-4.613038435578346,-4.627956569194794,-4.6331966817379,-4.629782125353813,-4.6180271953344345,-4.596554681658745,-4.570015579462051,-4.561007037758827,-4.576208189129829,-4.59146822988987,-4.577147573232651,-4.547253802418709,-4.515988007187843,-4.5001369416713715,-4.482018619775772,-4.454633861780167,-4.428600385785103,-4.408001691102982,-4.397390887141228,-4.396989598870277,-4.399125263094902,-4.401054307818413,-4.400027006864548,-4.397039040923119,-4.396371588110924
-4.411260306835175,-4.415226176381111,-4.418305948376656,-4.410772040486336,-4.400625243782997,-4.396596431732178,-4.400393933057785,-4.407577946782112,-4.409876465797424,-4.408587694168091,-4.407137826085091,-4.4013320207595825,-4.392118543386459,-4.388488546013832,-4.395103573799133,-4.403977110981941,-4.41445954144001,-4.437309384346008,-4.459603801369667,-4.466866955161095,-4.471201881766319,-4.478695869445801,-4.476204976439476,-4.453890100121498,-4.434548273682594,-4.432042568922043,-4.430099904537201,-4.421348765492439,-4.41012778878212,-4.401669189333916,-4.398545518517494,-4.402544170618057,-4.410137340426445,-4.417484998703003,-4.423474028706551,-4.433004692196846,-4.446719124913216,-4.4562953263521194,-4.460270404815674,-4.466149598360062,-4.472972437739372,-4.483602046966553,-4.493573144078255,-4.496708199381828,-4.496596813201904,-4.49872350692749,-4.493321925401688,-4.48859865963459,-4.514616772532463,-4.538574308156967,-4.544353723526001,-4.544231504201889,-4.54198132455349,-4.538215696811676,-4.535679250955582,-4.532550156116486,-4.528686299920082,-4.524750277400017,-4.522691920399666,-4.526970863342285,-4.534614339470863,-4.542159453034401,-4.547062486410141,-4.549737811088562,-4.53243350982666,-4.5601387321949005,-4.630460649728775,-4.642230033874512,-4.620550915598869,-4.588246434926987,-4.564853921532631,-4.556069374084473,-4.55136202275753,-4.553027883172035,-4.555638059973717,-4.5430934727191925,-4.516496002674103,-4.491429626941681,-4.487288698554039,-4.493209138512611,-4.4987422823905945,-4.50469046831131,-4.507185950875282,-4.509207367897034,-4.507035121321678,-4.503970339894295,-4.507254958152771,-4.516812279820442,-4.529431313276291,-4.534663587808609,-4.522135496139526,-4.499940887093544,-4.490765109658241,-4.478148117661476,-4.482869878411293,-4.512418627738953,-4.545192122459412,-4.573408752679825,-4.602518945932388,-4.633031725883484,-4.653526037931442,-4.6482143104076385,-4.619933858513832,-4.607624799013138,-4.635010778903961,-4.638490080833435,-4.6388673931360245,-4.6373990178108215,-4.626385927200317,-4.604188084602356,-4.571396857500076,-4.554265186190605,-4.557780936360359,-4.575177386403084,-4.578976690769196,-4.556539088487625,-4.526407435536385,-4.509332776069641,-4.499667540192604,-4.485455557703972,-4.458733037114143,-4.433912307024002,-4.413235902786255,-4.402204170823097,-4.398714959621429,-4.399945110082626,-4.4019437581300735,-4.4028062373399734,-4.403642758727074
-4.420657828450203,-4.422007203102112,-4.4240270256996155,-4.418197423219681,-4.407786190509796,-4.400186866521835,-4.400614604353905,-4.407620087265968,-4.412833571434021,-4.411976054310799,-4.409255862236023,-4.404277876019478,-4.395748883485794,-4.3920878469944,-4.404274687170982,-4.416068285703659,-4.420667216181755,-4.437765225768089,-4.461040407419205,-4.4747903645038605,-4.481993690133095,-4.485067054629326,-4.4760627299547195,-4.449902281165123,-4.429821565747261,-4.426380977034569,-4.4249193370342255,-4.418356701731682,-4.408183813095093,-4.398558348417282,-4.394861415028572,-4.3963721096515656,-4.4017219096422195,-4.413205027580261,-4.433488115668297,-4.453794747591019,-4.46649757027626,-4.471591502428055,-4.476110354065895,-4.481928780674934,-4.485964372754097,-4.491008013486862,-4.498586907982826,-4.50190557539463,-4.498964831233025,-4.49430213868618,-4.4921896159648895,-4.486659929156303,-4.489715427160263,-4.5125582665205,-4.5341939479112625,-4.542037725448608,-4.546233460307121,-4.546997830271721,-4.548483774065971,-4.548215597867966,-4.543323874473572,-4.536656215786934,-4.532383129000664,-4.5357567965984344,-4.539904981851578,-4.546205714344978,-4.553199946880341,-4.560783252120018,-4.551173597574234,-4.5877466052770615,-4.6428296864032745,-4.64591820538044,-4.6255615800619125,-4.599777072668076,-4.580939203500748,-4.5707250982522964,-4.563996642827988,-4.562788799405098,-4.574082657694817,-4.571253031492233,-4.54687774181366,-4.513827264308929,-4.490063577890396,-4.489393427968025,-4.499034181237221,-4.514527082443237,-4.525511682033539,-4.5267433822155,-4.522351011633873,-4.515213191509247,-4.516682416200638,-4.526530861854553,-4.538023486733437,-4.537565216422081,-4.5181499272584915,-4.503235891461372,-4.501532927155495,-4.485202491283417,-4.499785229563713,-4.5359625816345215,-4.571832910180092,-4.599642708897591,-4.623519644141197,-4.646590664982796,-4.660903796553612,-4.650650784373283,-4.612461611628532,-4.616621091961861,-4.6486506909132,-4.654414892196655,-4.6517395824193954,-4.648342281579971,-4.630919694900513,-4.601247116923332,-4.567496433854103,-4.550741732120514,-4.5492177456617355,-4.557614848017693,-4.5628537982702255,-4.5526996701955795,-4.536563366651535,-4.518261954188347,-4.5073762983083725,-4.500603899359703,-4.48899744451046,-4.467024192214012,-4.441470891237259,-4.418978780508041,-4.403356775641441,-4.397078603506088,-4.398278832435608,-4.401971250772476,-4.404353305697441
-4.433779612183571,-4.431598648428917,-4.432493358850479,-4.425590604543686,-4.414566561579704,-4.404995486140251,-4.402421280741692,-4.406384915113449,-4.411546155810356,-4.41082201898098,-4.407280042767525,-4.403130903840065,-4.395094648003578,-4.392780125141144,-4.4131980538368225,-4.42291447520256,-4.423003330826759,-4.437132030725479,-4.461149722337723,-4.4772403091192245,-4.484450653195381,-4.479986488819122,-4.460928693413734,-4.435173198580742,-4.419096648693085,-4.413973793387413,-4.408425211906433,-4.4051626324653625,-4.4065001308918,-4.406395584344864,-4.407241687178612,-4.408167377114296,-4.4131133407354355,-4.426360622048378,-4.4492102563381195,-4.468740016222,-4.48092357814312,-4.487059250473976,-4.491879642009735,-4.493810772895813,-4.495102241635323,-4.495459854602814,-4.502651333808899,-4.507290929555893,-4.506906077265739,-4.50261527299881,-4.494181916117668,-4.487926080822945,-4.488446965813637,-4.495466127991676,-4.508749023079872,-4.519747003912926,-4.528816193342209,-4.535789892077446,-4.541327819228172,-4.54349410533905,-4.53956413269043,-4.535363778471947,-4.533142641186714,-4.537662088871002,-4.540409624576569,-4.543230637907982,-4.552813842892647,-4.559792742133141,-4.550371453166008,-4.600972518324852,-4.648127257823944,-4.649758502840996,-4.634588330984116,-4.611891031265259,-4.592856392264366,-4.583995938301086,-4.578729882836342,-4.570783495903015,-4.572506338357925,-4.5790199637413025,-4.563649460673332,-4.538741156458855,-4.502330034971237,-4.4927985817193985,-4.504639387130737,-4.525033861398697,-4.5365715473890305,-4.535485222935677,-4.528682708740234,-4.519746273756027,-4.523335665464401,-4.537635192275047,-4.546076163649559,-4.535423830151558,-4.510962516069412,-4.50670725107193,-4.503967896103859,-4.498056098818779,-4.539638161659241,-4.582230314612389,-4.6116223484277725,-4.628935620188713,-4.64568755030632,-4.6627688854932785,-4.668951332569122,-4.645505532622337,-4.602375313639641,-4.623124614357948,-4.6588966101408005,-4.673880025744438,-4.67287914454937,-4.656339600682259,-4.623221084475517,-4.580896809697151,-4.5567368268966675,-4.548726290464401,-4.548926845192909,-4.550260156393051,-4.546082437038422,-4.542090803384781,-4.542974144220352,-4.535295069217682,-4.522879555821419,-4.510732129216194,-4.503830671310425,-4.494152560830116,-4.475303381681442,-4.448540031909943,-4.424575522542,-4.40530988574028,-4.3955134600400925,-4.395385384559631,-4.398498043417931
-4.445751458406448,-4.442988231778145,-4.439543217420578,-4.430543825030327,-4.420615658164024,-4.410778224468231,-4.4070033878088,-4.4072961658239365,-4.410239100456238,-4.409771651029587,-4.407594665884972,-4.4023008942604065,-4.392681658267975,-4.393179044127464,-4.417714834213257,-4.424402102828026,-4.420650377869606,-4.431688591837883,-4.4535738825798035,-4.471535235643387,-4.4767970740795135,-4.466550558805466,-4.446359232068062,-4.430524110794067,-4.422910138964653,-4.41566264629364,-4.4015564769506454,-4.388860195875168,-4.3977323323488235,-4.414564147591591,-4.425291955471039,-4.432623043656349,-4.44293124973774,-4.457707688212395,-4.472095742821693,-4.479816198348999,-4.487901911139488,-4.497460827231407,-4.501184493303299,-4.499283418059349,-4.498067021369934,-4.498752653598785,-4.504166752099991,-4.509546741843224,-4.513814985752106,-4.5146796107292175,-4.507699698209763,-4.492633044719696,-4.486966043710709,-4.490317344665527,-4.492546930909157,-4.495067402720451,-4.498374089598656,-4.503039166331291,-4.506905227899551,-4.507768034934998,-4.509728938341141,-4.515486255288124,-4.523948863148689,-4.5307174026966095,-4.5298871248960495,-4.535166293382645,-4.545421823859215,-4.544215887784958,-4.527301922440529,-4.594517648220062,-4.6439079195261,-4.646488308906555,-4.632667541503906,-4.61171056330204,-4.594836786389351,-4.59192818403244,-4.592051088809967,-4.5790897607803345,-4.564358115196228,-4.569299146533012,-4.56919527053833,-4.552912667393684,-4.517323344945908,-4.505357280373573,-4.516075670719147,-4.528883337974548,-4.531932383775711,-4.5307489186525345,-4.525260716676712,-4.524904370307922,-4.53979729115963,-4.555175676941872,-4.549956649541855,-4.524882152676582,-4.508819550275803,-4.50900824368,-4.501698061823845,-4.529871910810471,-4.589132755994797,-4.62781049311161,-4.646215006709099,-4.659592360258102,-4.676394104957581,-4.685526430606842,-4.675569728016853,-4.634607821702957,-4.587702184915543,-4.619964763522148,-4.670692428946495,-4.697664707899094,-4.680474743247032,-4.651691496372223,-4.603465721011162,-4.555697590112686,-4.54364700615406,-4.543515846133232,-4.545031890273094,-4.544509395956993,-4.538554221391678,-4.537437424063683,-4.54524452984333,-4.550802662968636,-4.552610769867897,-4.5399424731731415,-4.523153141140938,-4.5091776847839355,-4.498608082532883,-4.48356169462204,-4.459444418549538,-4.435075998306274,-4.41417033970356,-4.402093097567558,-4.39946049451828
-4.457290202379227,-4.454101160168648,-4.448392033576965,-4.436443731188774,-4.427074059844017,-4.417706653475761,-4.4111969619989395,-4.410289689898491,-4.411168113350868,-4.411117851734161,-4.40972626209259,-4.40456360578537,-4.394829794764519,-4.398904591798782,-4.425432339310646,-4.425169825553894,-4.417815625667572,-4.427778825163841,-4.443155020475388,-4.456440299749374,-4.458167985081673,-4.452308610081673,-4.443041488528252,-4.437245726585388,-4.4357900172472,-4.428090184926987,-4.413775652647018,-4.402634769678116,-4.406706303358078,-4.423910081386566,-4.442469730973244,-4.458244025707245,-4.473490357398987,-4.4871615171432495,-4.491726204752922,-4.48761610686779,-4.488863378763199,-4.49930003285408,-4.504444167017937,-4.499615281820297,-4.494754865765572,-4.497477874159813,-4.501269713044167,-4.507937535643578,-4.515957951545715,-4.516192376613617,-4.512893438339233,-4.505752742290497,-4.494298487901688,-4.486598521471024,-4.483055055141449,-4.483832597732544,-4.484586104750633,-4.479865312576294,-4.475985363125801,-4.477805733680725,-4.487972259521484,-4.4996407777071,-4.510620355606079,-4.5143512934446335,-4.517394185066223,-4.53011129796505,-4.540626734495163,-4.527660325169563,-4.500590473413467,-4.59013195335865,-4.643378362059593,-4.644259363412857,-4.625031039118767,-4.603590816259384,-4.590640887618065,-4.595809742808342,-4.602743148803711,-4.596511647105217,-4.579762890934944,-4.573117360472679,-4.573403552174568,-4.565941244363785,-4.540208160877228,-4.524331599473953,-4.525505602359772,-4.523789659142494,-4.517791882157326,-4.51760721206665,-4.5201816856861115,-4.537198230624199,-4.56185345351696,-4.569608673453331,-4.548200964927673,-4.520464837551117,-4.5149474292993546,-4.510396838188171,-4.522271141409874,-4.583958148956299,-4.633475065231323,-4.660441815853119,-4.671720415353775,-4.686434507369995,-4.699644431471825,-4.698447793722153,-4.671676188707352,-4.6210992485284805,-4.571847602725029,-4.6246862560510635,-4.6878378093242645,-4.70928393304348,-4.6761923879384995,-4.646066889166832,-4.586168497800827,-4.548287257552147,-4.539728000760078,-4.538703173398972,-4.541403576731682,-4.541773736476898,-4.538424506783485,-4.5374893099069595,-4.545483827590942,-4.555189833045006,-4.568768963217735,-4.571245074272156,-4.5557006150484085,-4.532354190945625,-4.514181196689606,-4.504197105765343,-4.493215724825859,-4.472228601574898,-4.4479232132434845,-4.428350031375885,-4.419066101312637
-4.468540295958519,-4.465888798236847,-4.460205540060997,-4.446818143129349,-4.438965335488319,-4.4284965842962265,-4.417345732450485,-4.413414865732193,-4.414206832647324,-4.414916709065437,-4.412568897008896,-4.407308384776115,-4.398403197526932,-4.407781541347504,-4.42963071167469,-4.425339043140411,-4.4227453619241714,-4.432391121983528,-4.438977286219597,-4.439552456140518,-4.434177994728088,-4.433388784527779,-4.433832958340645,-4.435956135392189,-4.438835710287094,-4.435877442359924,-4.42845793068409,-4.426686704158783,-4.432805597782135,-4.443244710564613,-4.4583616107702255,-4.47302408516407,-4.488962784409523,-4.501183837652206,-4.500726193189621,-4.4948815405368805,-4.491317331790924,-4.4984291940927505,-4.505059197545052,-4.499523177742958,-4.491270154714584,-4.490265890955925,-4.494599640369415,-4.502743899822235,-4.51167505979538,-4.510819435119629,-4.508278623223305,-4.513367205858231,-4.512042924761772,-4.497579947113991,-4.479626625776291,-4.475534483790398,-4.47928611934185,-4.475650265812874,-4.473279878497124,-4.483457013964653,-4.500519409775734,-4.51188488304615,-4.5152173936367035,-4.511501252651215,-4.516907334327698,-4.529601439833641,-4.538907125592232,-4.520044460892677,-4.47398716211319,-4.569152861833572,-4.6391909420490265,-4.648287162184715,-4.63077574968338,-4.612790629267693,-4.597499862313271,-4.596619576215744,-4.602944731712341,-4.610555857419968,-4.6061305701732635,-4.603532835841179,-4.60378597676754,-4.594451904296875,-4.572745829820633,-4.5463839918375015,-4.533233225345612,-4.522003889083862,-4.5137989372015,-4.513314738869667,-4.527259781956673,-4.558000355958939,-4.583604469895363,-4.575507551431656,-4.544486716389656,-4.530579835176468,-4.5216750502586365,-4.514131307601929,-4.561272829771042,-4.62308768928051,-4.660001158714294,-4.677714943885803,-4.684485271573067,-4.693486973643303,-4.690139710903168,-4.680149748921394,-4.64875054359436,-4.591966688632965,-4.580861583352089,-4.663120940327644,-4.70729024708271,-4.705108314752579,-4.672797307372093,-4.6361090540885925,-4.576994717121124,-4.54782398045063,-4.5430252104997635,-4.539827674627304,-4.54101225733757,-4.543110951781273,-4.543479233980179,-4.5415079444646835,-4.547102615237236,-4.5570394694805145,-4.572573646903038,-4.585284262895584,-4.582760080695152,-4.564295142889023,-4.542305260896683,-4.5276443511247635,-4.5186625719070435,-4.506317034363747,-4.485641270875931,-4.4622194319963455,-4.449118673801422
-4.4806423634290695,-4.4778024554252625,-4.472872868180275,-4.458996459841728,-4.454681217670441,-4.445255354046822,-4.429166838526726,-4.4158807545900345,-4.415192142128944,-4.418003350496292,-4.413245871663094,-4.40558660030365,-4.400964468717575,-4.416507229208946,-4.429561465978622,-4.426549911499023,-4.429686605930328,-4.438265770673752,-4.439904376864433,-4.430596098303795,-4.418456092476845,-4.416905775666237,-4.422331780195236,-4.431099355220795,-4.439320594072342,-4.4441986829042435,-4.44659087061882,-4.449787005782127,-4.453941315412521,-4.457294404506683,-4.464673295617104,-4.475682884454727,-4.4888710379600525,-4.496936231851578,-4.4961197674274445,-4.495399504899979,-4.495043903589249,-4.500064313411713,-4.5024863332509995,-4.497979953885078,-4.489926785230637,-4.48582498729229,-4.488749548792839,-4.497431457042694,-4.506298214197159,-4.508735418319702,-4.506597727537155,-4.511428743600845,-4.517204523086548,-4.511138871312141,-4.493287101387978,-4.4857257604599,-4.488066807389259,-4.490853413939476,-4.499451711773872,-4.515994429588318,-4.530953496694565,-4.53501033782959,-4.5286452025175095,-4.518950894474983,-4.527697831392288,-4.539584696292877,-4.548696726560593,-4.526592746376991,-4.471436396241188,-4.5413137674331665,-4.620643764734268,-4.640196233987808,-4.63575042784214,-4.626260340213776,-4.6164112240076065,-4.606923192739487,-4.606539770960808,-4.616126641631126,-4.621944174170494,-4.62970957159996,-4.631341993808746,-4.622027888894081,-4.595688730478287,-4.559850886464119,-4.539552539587021,-4.52548411488533,-4.520177915692329,-4.522247537970543,-4.544227674603462,-4.576782628893852,-4.585526823997498,-4.55867674946785,-4.541968867182732,-4.540751665830612,-4.5284214168787,-4.545195668935776,-4.606371432542801,-4.657423585653305,-4.681697443127632,-4.6849320232868195,-4.6858010441064835,-4.683004602789879,-4.674075737595558,-4.6444393545389175,-4.587829679250717,-4.549957603216171,-4.628216922283173,-4.693321600556374,-4.7152223736047745,-4.696075528860092,-4.665836945176125,-4.615776494145393,-4.564304277300835,-4.548679336905479,-4.548043221235275,-4.543695449829102,-4.543435454368591,-4.545559197664261,-4.549064934253693,-4.547972872853279,-4.55073444545269,-4.55922868847847,-4.571919873356819,-4.583665579557419,-4.592037409543991,-4.587286502122879,-4.571422502398491,-4.557003930211067,-4.551969602704048,-4.548040434718132,-4.530832380056381,-4.5072790533304214,-4.490169584751129
